_id,Date,Rain,Temp Max,Temp Min,Avg Temp
1,1951-01-01,0.0,26.96999931,15.64999962,21.309999464999997
2,1951-01-02,0.0,26.18000031,14.68999958,20.434999945
3,1951-01-03,0.0,26.30999947,14.94999981,20.62999964
4,1951-01-04,0.0,26.72999954,14.84000015,20.784999845
5,1951-01-05,0.0,26.93000031,14.52999973,20.73000002
6,1951-01-06,0.0,26.25,13.48999977,19.869999885
7,1951-01-07,0.0,26.45000076,12.69999981,19.575000285
8,1951-01-08,0.0,25.69000053,15.81000042,20.750000475
9,1951-01-09,0.0,25.88999939,15.27999973,20.58499956
10,1951-01-10,0.0,26.62000084,15.27000046,20.94500065
11,1951-01-11,0.0,27.04999924,15.14999962,21.099999429999997
12,1951-01-12,0.0,27.77000046,14.77000046,21.27000046
13,1951-01-13,0.0,28.21999931,15.93999958,22.079999445
14,1951-01-14,0.0,27.87000084,16.62000084,22.24500084
15,1951-01-15,0.0,27.90999985,16.47999954,22.194999695
16,1951-01-16,0.0,26.79000092,18.37000084,22.58000088
17,1951-01-17,0.0,27.85000038,18.07999992,22.96500015
18,1951-01-18,0.0,28.0,17.28000069,22.640000345
19,1951-01-19,0.0,27.70000076,16.63999939,22.170000075
20,1951-01-20,0.0,29.32999992,17.32999992,23.32999992
21,1951-01-21,0.0,28.94000053,17.20999908,23.074999804999997
22,1951-01-22,0.0,28.45000076,17.03000069,22.740000725
23,1951-01-23,0.0,27.59000015,17.06999969,22.32999992
24,1951-01-24,0.0,26.96999931,17.05999947,22.01499939
25,1951-01-25,0.0,28.32999992,16.64999962,22.489999769999997
26,1951-01-26,0.0,28.28000069,16.38999939,22.33500004
27,1951-01-27,0.0,27.87000084,13.73999977,20.805000305
28,1951-01-28,0.0,27.79000092,13.53999996,20.66500044
29,1951-01-29,0.0,27.97999954,14.47999954,21.22999954
30,1951-01-30,0.0,28.18000031,13.96000004,21.070000175
31,1951-01-31,0.0,28.38999939,14.39000034,21.389999865
32,1951-02-01,0.0,28.40999985,15.10000038,21.755000115
33,1951-02-02,0.0,28.78000069,15.55000019,22.16500044
34,1951-02-03,0.0,30.10000038,15.96000004,23.03000021
35,1951-02-04,0.0,29.44000053,16.44000053,22.94000053
36,1951-02-05,0.0,28.89999962,16.12999916,22.51499939
37,1951-02-06,0.0,28.84000015,16.04999924,22.444999695
38,1951-02-07,0.0,29.77000046,16.81999969,23.295000074999997
39,1951-02-08,0.0,28.82999992,17.05999947,22.944999695
40,1951-02-09,0.0,27.96999931,17.27000046,22.619999885
41,1951-02-10,0.0,28.26000023,17.25,22.755000115
42,1951-02-11,0.0,29.47999954,17.86000061,23.670000075
43,1951-02-12,0.0,30.0,18.0,24.0
44,1951-02-13,0.0,31.02000046,16.52000046,23.77000046
45,1951-02-14,0.0,31.17000008,16.47999954,23.82499981
46,1951-02-15,0.0,29.79000092,16.03000069,22.910000805000003
47,1951-02-16,0.0,31.09000015,15.92000008,23.505000115
48,1951-02-17,0.0,30.62999916,17.13999939,23.884999275
49,1951-02-18,0.0,30.48999977,16.29000092,23.390000345
50,1951-02-19,0.0,30.0,15.02000046,22.51000023
51,1951-02-20,0.0,31.70999908,15.73999977,23.724999425
52,1951-02-21,0.0,31.56999969,16.90999985,24.239999769999997
53,1951-02-22,0.0,31.37999916,14.97000027,23.174999715
54,1951-02-23,0.0,30.90999985,15.06000042,22.985000135
55,1951-02-24,0.0,31.73999977,14.93999958,23.339999675
56,1951-02-25,0.0,32.68999863,16.03000069,24.35999966
57,1951-02-26,0.0,32.97000122,15.92000008,24.44500065
58,1951-02-27,0.0,32.88000107,15.73999977,24.31000042
59,1951-02-28,0.0,33.20000076,16.31999969,24.760000225
60,1951-03-01,0.0,33.36000061,17.14999962,25.255000115
61,1951-03-02,0.0,33.77999878,17.46999931,25.624999045
62,1951-03-03,0.0,32.93000031,16.96999931,24.949999809999998
63,1951-03-04,0.0,31.27000046,16.88999939,24.079999925
64,1951-03-05,0.0,31.57999992,17.69000053,24.635000225
65,1951-03-06,0.0,32.59999847,16.89999962,24.749999045000003
66,1951-03-07,0.0,32.70999908,17.05999947,24.884999275000002
67,1951-03-08,0.0,32.15999985,17.72999954,24.944999695
68,1951-03-09,0.0,32.93000031,17.34000015,25.13500023
69,1951-03-10,0.0,33.20999908,17.82999992,25.5199995
70,1951-03-11,0.0,33.29999924,17.12999916,25.2149992
71,1951-03-12,0.0,33.47000122,17.28000069,25.375000955
72,1951-03-13,0.0,33.54000092,17.57999992,25.560000419999998
73,1951-03-14,0.0,33.52000046,18.85000038,26.18500042
74,1951-03-15,0.0,33.93999863,18.51000023,26.224999429999997
75,1951-03-16,0.0,32.97000122,16.89999962,24.93500042
76,1951-03-17,0.0,33.04000092,18.76000023,25.900000575
77,1951-03-18,0.0,33.33000183,20.48999977,26.9100008
78,1951-03-19,0.0,34.38000107,20.79000092,27.585000995
79,1951-03-20,0.0,34.34999847,21.54999924,27.949998855
80,1951-03-21,0.0,34.02999878,21.69000053,27.859999655
81,1951-03-22,0.0,35.25,21.84000015,28.545000075
82,1951-03-23,0.0,35.04999924,23.12999916,29.0899992
83,1951-03-24,26.1895771,34.81999969,23.27000046,29.045000075
84,1951-03-25,3.459269047,33.52999878,20.12999916,26.82999897
85,1951-03-26,0.0,32.72999954,21.18000031,26.954999925000003
86,1951-03-27,0.0,32.77000046,21.43000031,27.100000385
87,1951-03-28,0.0,32.27000046,20.54000092,26.40500069
88,1951-03-29,0.0,31.80999947,20.92000008,26.364999775
89,1951-03-30,0.0,32.68999863,22.35000038,27.519999505
90,1951-03-31,9.057727814,31.89999962,20.51000023,26.204999925
91,1951-04-01,5.645433426,31.87999916,20.45000076,26.164999960000003
92,1951-04-02,1.333566904,31.29999924,21.20000076,26.25
93,1951-04-03,0.0,32.54999924,22.12999916,27.3399992
94,1951-04-04,0.0,31.05999947,22.09000015,26.57499981
95,1951-04-05,0.0,32.29999924,21.82999992,27.06499958
96,1951-04-06,0.0,33.54999924,22.34000015,27.944999695
97,1951-04-07,0.0,33.41999817,22.15999985,27.78999901
98,1951-04-08,0.0,33.90999985,22.17000008,28.039999965
99,1951-04-09,0.0,33.38999939,21.05999947,27.22499943
100,1951-04-10,0.0,34.36000061,22.05999947,28.21000004
101,1951-04-11,6.223312378,33.86999893,22.67000008,28.269999505
102,1951-04-12,8.233101845,29.75,20.80999947,25.279999735
103,1951-04-13,8.029273033,30.70000076,20.73999977,25.720000265000003
104,1951-04-14,0.0,30.10000038,21.55999947,25.829999925000003
105,1951-04-15,0.0,31.47999954,21.29999924,26.38999939
106,1951-04-16,0.0,31.38999939,21.05999947,26.22499943
107,1951-04-17,0.0,32.09999847,21.71999931,26.90999889
108,1951-04-18,0.0,33.04000092,22.17000008,27.6050005
109,1951-04-19,0.0,33.38999939,22.39999962,27.894999505
110,1951-04-20,0.0,33.29000092,21.05999947,27.175000195
111,1951-04-21,0.0,31.29000092,20.55999947,25.925000195000003
112,1951-04-22,0.0,32.36999893,20.87999916,26.624999045000003
113,1951-04-23,0.0,32.56999969,22.23999977,27.40499973
114,1951-04-24,0.0,33.04999924,22.43000031,27.739999775
115,1951-04-25,7.112356663,32.77000046,21.95000076,27.36000061
116,1951-04-26,0.254430562,33.47000122,22.87999916,28.17500019
117,1951-04-27,1.882786155,34.81999969,23.06999969,28.944999690000003
118,1951-04-28,2.133086681,33.50999832,21.18000031,27.344999315000003
119,1951-04-29,0.666783452,33.59000015,22.22999954,27.909999845
120,1951-04-30,8.74763298,33.68999863,21.37000084,27.529999734999997
121,1951-05-01,0.446893901,33.63000107,20.42000008,27.025000575
122,1951-05-02,2.467976332,33.00999832,21.67000008,27.3399992
123,1951-05-03,0.0,33.52999878,22.13999939,27.834999085
124,1951-05-04,0.0,33.56999969,22.42000008,27.994999885000002
125,1951-05-05,0.0,33.90000153,22.71999931,28.310000419999998
126,1951-05-06,0.0,34.29000092,21.85000038,28.070000649999997
127,1951-05-07,0.0,33.84999847,22.60000038,28.224999425
128,1951-05-08,0.0,34.25,23.21999931,28.734999655
129,1951-05-09,0.0,34.91999817,22.61000061,28.76499939
130,1951-05-10,0.0,34.90999985,23.20999908,29.059999464999997
131,1951-05-11,1.63386786,35.0,22.53000069,28.765000345
132,1951-05-12,4.32531929,34.59000015,22.89999962,28.744999885
133,1951-05-13,29.38614082,34.20999908,20.89999962,27.554999350000003
134,1951-05-14,0.0,33.43999863,24.70000076,29.069999695
135,1951-05-15,0.0,34.04999924,22.29999924,28.17499924
136,1951-05-16,10.53517818,34.16999817,22.72999954,28.449998855
137,1951-05-17,0.0,34.56999969,24.5,29.534999845
138,1951-05-18,14.77824593,34.75,19.69000053,27.220000265
139,1951-05-19,0.0,32.84999847,21.85000038,27.349999425
140,1951-05-20,3.397963762,33.70999908,22.11000061,27.909999845
141,1951-05-21,0.0,33.27000046,22.45000076,27.86000061
142,1951-05-22,6.269704342,33.54000092,20.35000038,26.945000649999997
143,1951-05-23,0.216368049,32.41999817,22.32999992,27.374999045
144,1951-05-24,3.806601286,32.00999832,20.96999931,26.489998815
145,1951-05-25,8.543801308,31.35000038,20.44000053,25.895000455
146,1951-05-26,1.297595859,30.87999916,22.01000023,26.444999695
147,1951-05-27,19.96914673,32.40000153,20.86000061,26.63000107
148,1951-05-28,0.0,31.86000061,21.52000046,26.690000535
149,1951-05-29,0.0,32.34000015,21.29999924,26.819999695
150,1951-05-30,0.254430562,30.04000092,21.78000069,25.910000805000003
151,1951-05-31,8.498950005,31.12999916,21.75,26.43999958
152,1951-06-01,3.188768387,29.77000046,20.18000031,24.975000385
153,1951-06-02,7.869368076,26.65999985,20.43000031,23.54500008
154,1951-06-03,0.0,28.37999916,21.01000023,24.694999695
155,1951-06-04,10.27752686,29.52000046,21.72999954,25.625
156,1951-06-05,0.0,29.04000092,20.87999916,24.96000004
157,1951-06-06,15.58751869,28.71999931,20.38999939,24.55499935
158,1951-06-07,0.0,28.62999916,20.63999939,24.634999275
159,1951-06-08,0.0,29.17000008,20.82999992,25.0
160,1951-06-09,0.0,29.88999939,21.11000061,25.5
161,1951-06-10,0.0,28.65999985,20.78000069,24.72000027
162,1951-06-11,0.0,29.28000069,20.47999954,24.880000115
163,1951-06-12,0.427458853,28.10000038,21.12000084,24.61000061
164,1951-06-13,1.466923594,28.20000076,20.62000084,24.4100008
165,1951-06-14,2.188102961,28.5,19.88999939,24.194999695
166,1951-06-15,0.0,28.61000061,20.5,24.555000305
167,1951-06-16,1.142062187,28.39999962,21.20000076,24.80000019
168,1951-06-17,0.0,30.13999939,20.65999985,25.39999962
169,1951-06-18,0.0,30.30999947,20.23999977,25.274999620000003
170,1951-06-19,0.0,29.62999916,20.45000076,25.039999960000003
171,1951-06-20,0.620685995,29.26000023,20.36000061,24.81000042
172,1951-06-21,1.762748241,28.20000076,20.5,24.35000038
173,1951-06-22,0.0,28.87999916,20.69000053,24.784999845
174,1951-06-23,0.0,28.36000061,20.73999977,24.55000019
175,1951-06-24,0.0,28.55999947,20.77000046,24.664999965
176,1951-06-25,0.0,27.92000008,19.87999916,23.899999620000003
177,1951-06-26,0.0,28.54999924,20.31999969,24.434999464999997
178,1951-06-27,0.0,28.68000031,20.37999916,24.529999735
179,1951-06-28,0.0,29.72999954,20.36000061,25.045000075
180,1951-06-29,0.0,30.32999992,20.44000053,25.385000225
181,1951-06-30,0.0,31.25,20.79999924,26.02499962
182,1951-07-01,0.0,32.11000061,21.52000046,26.815000535
183,1951-07-02,0.0,31.90999985,21.35000038,26.630000115
184,1951-07-03,0.0,32.11999893,21.18000031,26.649999620000003
185,1951-07-04,10.77223969,30.93000031,20.73999977,25.83500004
186,1951-07-05,1.737878323,31.09000015,19.78000069,25.43500042
187,1951-07-06,102.7705765,30.55999947,19.59000015,25.07499981
188,1951-07-07,26.6553154,28.20999908,20.04999924,24.129999159999997
189,1951-07-08,0.857160866,28.09000015,19.97999954,24.034999845
190,1951-07-09,0.330759704,27.09000015,19.34000015,23.21500015
191,1951-07-10,0.0,29.40999985,20.31999969,24.864999769999997
192,1951-07-11,0.0,31.15999985,21.27000046,26.215000155
193,1951-07-12,0.0,31.13999939,20.02000046,25.579999925
194,1951-07-13,0.0,29.98999977,20.17000008,25.079999925000003
195,1951-07-14,1.111305833,27.09000015,19.93000031,23.510000230000003
196,1951-07-15,0.0,29.31999969,20.35000038,24.835000035
197,1951-07-16,12.39432812,29.29000092,20.29999924,24.79500008
198,1951-07-17,0.337745279,28.88999939,20.79000092,24.840000155
199,1951-07-18,0.0,28.90999985,19.89999962,24.404999734999997
200,1951-07-19,0.0,26.25,19.75,23.0
201,1951-07-20,3.888748884,25.89999962,19.53000069,22.715000155
202,1951-07-21,1.485991955,26.94000053,20.14999962,23.545000074999997
203,1951-07-22,4.984782219,26.69000053,20.37000084,23.530000684999997
204,1951-07-23,5.922277451,27.51000023,20.39999962,23.954999925
205,1951-07-24,0.330759704,26.0,20.82999992,23.41499996
206,1951-07-25,3.64780879,25.04999924,19.44000053,22.244999885
207,1951-07-26,0.254430562,26.27000046,19.95999908,23.114999769999997
208,1951-07-27,0.0,26.79999924,20.04000092,23.42000008
209,1951-07-28,2.027255535,28.36000061,20.67000008,24.515000345
210,1951-07-29,0.0,29.18000031,20.97999954,25.079999925000003
211,1951-07-30,0.0,29.05999947,21.04000092,25.050000195000003
212,1951-07-31,0.0,27.93000031,20.84000015,24.385000230000003
213,1951-08-01,0.0,27.73999977,20.29000092,24.015000345
214,1951-08-02,0.0,28.19000053,20.38999939,24.28999996
215,1951-08-03,0.0,29.69000053,20.86000061,25.27500057
216,1951-08-04,0.0,29.27000046,20.65999985,24.965000155
217,1951-08-05,0.0,27.72999954,20.06999969,23.899999615
218,1951-08-06,0.0,28.35000038,20.54000092,24.44500065
219,1951-08-07,0.0,29.23999977,20.60000038,24.920000075
220,1951-08-08,0.0,28.12000084,20.53000069,24.325000765
221,1951-08-09,0.0,28.81999969,19.77000046,24.295000074999997
222,1951-08-10,1.639760852,28.88999939,20.23999977,24.56499958
223,1951-08-11,0.0,29.72999954,20.80999947,25.269999505
224,1951-08-12,7.180204868,29.11000061,20.96999931,25.03999996
225,1951-08-13,0.0,30.05999947,20.64999962,25.354999545
226,1951-08-14,0.0,29.86000061,20.57999992,25.220000265
227,1951-08-15,0.0,30.81999969,20.29000092,25.555000305
228,1951-08-16,0.0,30.85000038,20.62000084,25.73500061
229,1951-08-17,0.0,29.15999985,20.5,24.829999925
230,1951-08-18,0.0,28.67000008,19.98999977,24.329999925000003
231,1951-08-19,0.0,29.31999969,20.37000084,24.845000265
232,1951-08-20,0.712405503,29.79999924,20.5,25.14999962
233,1951-08-21,0.0,30.27000046,20.88999939,25.579999925
234,1951-08-22,1.628355503,30.01000023,20.69000053,25.350000379999997
235,1951-08-23,0.0,29.70000076,20.45000076,25.07500076
236,1951-08-24,9.601681709,29.57999992,20.30999947,24.944999695
237,1951-08-25,0.0,29.28000069,19.87999916,24.579999925000003
238,1951-08-26,0.0,30.28000069,19.79000092,25.035000805000003
239,1951-08-27,0.0,30.45000076,20.69000053,25.570000645
240,1951-08-28,0.966836095,30.05999947,20.95000076,25.505000115
241,1951-08-29,0.0,29.56999969,20.21999931,24.894999499999997
242,1951-08-30,0.0,29.19000053,20.12000084,24.655000684999997
243,1951-08-31,0.0,29.69000053,19.53000069,24.61000061
244,1951-09-01,0.0,29.25,19.95000076,24.60000038
245,1951-09-02,0.0,29.38999939,19.22999954,24.309999465
246,1951-09-03,0.0,31.07999992,19.54999924,25.31499958
247,1951-09-04,0.0,30.17000008,19.29999924,24.73499966
248,1951-09-05,4.34480238,28.62000084,19.69000053,24.155000684999997
249,1951-09-06,5.102972984,27.62999916,19.48999977,23.559999465
250,1951-09-07,0.0,26.75,19.79000092,23.27000046
251,1951-09-08,0.0,29.35000038,19.55999947,24.454999925000003
252,1951-09-09,0.0,30.05999947,19.48999977,24.774999620000003
253,1951-09-10,0.127215281,30.0,20.81999969,25.409999845
254,1951-09-11,0.0,29.19000053,20.61000061,24.90000057
255,1951-09-12,2.060887575,29.40999985,19.70999908,24.559999464999997
256,1951-09-13,0.0,29.59000015,19.57999992,24.585000035
257,1951-09-14,0.0,29.76000023,20.87000084,25.315000535
258,1951-09-15,8.445631981,31.01000023,19.96999931,25.489999769999997
259,1951-09-16,16.83695221,30.42000008,20.81999969,25.619999885
260,1951-09-17,28.63747406,31.13999939,19.95999908,25.549999235
261,1951-09-18,6.419070244,30.18000031,20.65999985,25.42000008
262,1951-09-19,0.0,30.06999969,21.03000069,25.55000019
263,1951-09-20,0.0,30.68000031,21.31999969,26.0
264,1951-09-21,0.0,31.59000015,21.57999992,26.585000035
265,1951-09-22,0.0,31.63999939,21.5,26.569999695
266,1951-09-23,0.0,32.06000137,21.84000015,26.95000076
267,1951-09-24,0.0,31.25,21.44000053,26.345000265
268,1951-09-25,0.860194862,31.36000061,21.20000076,26.280000685
269,1951-09-26,0.0,30.10000038,20.96999931,25.534999845
270,1951-09-27,0.0,29.46999931,20.65999985,25.06499958
271,1951-09-28,2.923518896,27.62000084,20.54999924,24.085000039999997
272,1951-09-29,6.977078438,27.70000076,19.95000076,23.82500076
273,1951-09-30,14.42367935,27.05999947,20.57999992,23.819999695
274,1951-10-01,0.0,26.62000084,20.17000008,23.39500046
275,1951-10-02,0.0,27.70000076,20.01000023,23.855000495
276,1951-10-03,0.0,28.19000053,20.95000076,24.570000645
277,1951-10-04,0.0,29.15999985,20.59000015,24.875
278,1951-10-05,0.0,29.14999962,20.10000038,24.625
279,1951-10-06,0.571031094,27.87000084,22.47999954,25.17500019
280,1951-10-07,4.528863907,29.42000008,20.90999985,25.164999965
281,1951-10-08,0.0,29.81999969,20.30999947,25.06499958
282,1951-10-09,23.16049004,29.79000092,20.81999969,25.305000305
283,1951-10-10,0.0,29.97999954,20.73999977,25.359999655000003
284,1951-10-11,0.0,30.17000008,20.19000053,25.180000305
285,1951-10-12,6.44557333,30.17000008,20.89999962,25.53499985
286,1951-10-13,1.244662404,29.97999954,20.43000031,25.204999925000003
287,1951-10-14,11.8687458,29.70999908,20.80999947,25.259999275
288,1951-10-15,7.325513363,30.35000038,21.12000084,25.73500061
289,1951-10-16,20.06005096,28.23999977,20.0,24.119999885
290,1951-10-17,0.248274401,29.34000015,20.44000053,24.89000034
291,1951-10-18,0.0,29.60000038,20.72999954,25.164999960000003
292,1951-10-19,0.0,30.88999939,21.05999947,25.97499943
293,1951-10-20,12.45256138,30.64999962,20.68000031,25.664999965
294,1951-10-21,0.0,27.37999916,19.82999992,23.60499954
295,1951-10-22,0.0,29.54999924,19.30999947,24.429999355
296,1951-10-23,0.0,28.93000031,19.62999916,24.279999735
297,1951-10-24,0.0,30.29000092,19.95000076,25.120000840000003
298,1951-10-25,0.0,30.30999947,19.73999977,25.024999620000003
299,1951-10-26,0.0,29.72999954,19.20999908,24.46999931
300,1951-10-27,0.744823158,30.18000031,20.35000038,25.265000345
301,1951-10-28,7.843435764,28.23999977,20.06999969,24.15499973
302,1951-10-29,0.0,29.62999916,20.10000038,24.86499977
303,1951-10-30,0.800140083,29.15999985,20.56999969,24.864999769999997
304,1951-10-31,2.089798689,29.15999985,21.09000015,25.125
305,1951-11-01,0.0,29.21999931,20.5,24.859999655
306,1951-11-02,0.0,28.01000023,20.11000061,24.06000042
307,1951-11-03,0.0,27.95999908,20.88999939,24.424999235
308,1951-11-04,0.0,27.90999985,20.17000008,24.039999965
309,1951-11-05,0.0,29.13999939,20.59000015,24.86499977
310,1951-11-06,0.0,29.18000031,20.42000008,24.800000195000003
311,1951-11-07,0.330759704,28.04000092,20.09000015,24.065000535000003
312,1951-11-08,1.780460835,28.05999947,20.92000008,24.489999775
313,1951-11-09,0.0,27.88999939,20.04000092,23.965000155
314,1951-11-10,0.0,28.26000023,20.45999908,24.359999655
315,1951-11-11,0.0,28.09000015,19.37999916,23.734999655000003
316,1951-11-12,0.0,27.71999931,18.06999969,22.894999499999997
317,1951-11-13,0.0,27.5,18.01000023,22.755000115
318,1951-11-14,0.0,27.87000084,17.94000053,22.905000684999997
319,1951-11-15,0.0,28.37999916,18.45999908,23.41999912
320,1951-11-16,0.0,28.45999908,17.14999962,22.80499935
321,1951-11-17,0.0,27.68000031,18.06999969,22.875
322,1951-11-18,2.540401697,27.20999908,19.39999962,23.30499935
323,1951-11-19,0.45797497,24.29999924,19.23999977,21.769999505
324,1951-11-20,0.585190237,24.51000023,19.86000061,22.18500042
325,1951-11-21,2.578229427,26.75,19.86000061,23.305000305
326,1951-11-22,1.142062187,28.25,19.59000015,23.920000075
327,1951-11-23,0.0,28.44000053,19.46999931,23.95499992
328,1951-11-24,0.0,28.01000023,18.63999939,23.32499981
329,1951-11-25,0.0,28.19000053,17.36000061,22.77500057
330,1951-11-26,0.0,29.40999985,18.44000053,23.92500019
331,1951-11-27,0.0,28.79999924,19.45000076,24.125
332,1951-11-28,0.0,28.42000008,19.48999977,23.954999925000003
333,1951-11-29,0.0,28.05999947,19.04000092,23.550000195000003
334,1951-11-30,0.0,26.80999947,18.57999992,22.694999695
335,1951-12-01,0.0,26.90999985,17.95000076,22.430000305
336,1951-12-02,0.0,25.87000084,16.68000031,21.275000575
337,1951-12-03,0.0,26.20000076,15.31999969,20.760000225
338,1951-12-04,0.0,26.12000084,14.63000011,20.375000475
339,1951-12-05,0.0,26.17000008,14.09000015,20.130000115
340,1951-12-06,0.0,26.61000061,14.47000027,20.54000044
341,1951-12-07,0.0,26.70000076,12.86999989,19.785000325000002
342,1951-12-08,0.0,27.14999962,14.85999966,21.00499964
343,1951-12-09,0.0,27.44000053,15.22000027,21.3300004
344,1951-12-10,0.0,27.75,14.25,21.0
345,1951-12-11,0.0,27.84000015,14.31999969,21.07999992
346,1951-12-12,0.0,28.14999962,15.02999973,21.589999675
347,1951-12-13,0.0,28.44000053,15.38000011,21.910000319999998
348,1951-12-14,0.0,28.61000061,17.60000038,23.105000495
349,1951-12-15,0.0,27.67000008,18.30999947,22.989999775
350,1951-12-16,0.0,27.34000015,18.14999962,22.744999885
351,1951-12-17,0.0,27.29000092,17.5,22.39500046
352,1951-12-18,0.0,27.23999977,16.89999962,22.069999695
353,1951-12-19,0.0,27.51000023,14.85999966,21.184999945
354,1951-12-20,0.0,26.95000076,14.60000038,20.775000570000003
355,1951-12-21,0.0,27.17000008,14.81999969,20.994999885
356,1951-12-22,0.0,26.79000092,14.14999962,20.47000027
357,1951-12-23,0.0,26.17000008,13.71000004,19.940000060000003
358,1951-12-24,0.0,26.12999916,13.22000027,19.674999715
359,1951-12-25,0.0,26.02000046,14.14999962,20.085000039999997
360,1951-12-26,0.0,26.72999954,15.80000019,21.264999865
361,1951-12-27,0.0,27.02000046,15.81999969,21.420000074999997
362,1951-12-28,0.0,26.85000038,15.77999973,21.315000055
363,1951-12-29,0.0,26.96999931,15.75,21.359999655
364,1951-12-30,0.0,26.87000084,15.59000015,21.230000495
365,1951-12-31,0.0,27.11000061,15.53999996,21.325000285
366,1952-01-01,0.0,27.07999992,15.22999954,21.15499973
367,1952-01-02,0.0,27.19000053,15.11999989,21.15500021
368,1952-01-03,0.0,27.17000008,15.19999981,21.184999945
369,1952-01-04,0.0,27.36000061,15.18999958,21.275000095
370,1952-01-05,0.0,27.27000046,15.02000046,21.14500046
371,1952-01-06,0.0,27.19000053,15.10999966,21.150000095
372,1952-01-07,0.0,27.22999954,15.03999996,21.13499975
373,1952-01-08,0.0,27.12999916,16.95999908,22.04499912
374,1952-01-09,0.0,27.93000031,17.75,22.840000155
375,1952-01-10,0.0,28.45999908,16.25,22.35499954
376,1952-01-11,0.0,28.61000061,14.85000038,21.730000495
377,1952-01-12,0.0,28.34000015,15.34000015,21.84000015
378,1952-01-13,0.0,29.11000061,15.38000011,22.24500036
379,1952-01-14,0.0,29.44000053,15.38000011,22.410000319999998
380,1952-01-15,0.0,29.04999924,13.76000023,21.404999734999997
381,1952-01-16,0.0,29.25,14.90999985,22.079999925
382,1952-01-17,0.0,29.35000038,15.27000046,22.31000042
383,1952-01-18,0.0,28.25,14.55000019,21.400000095
384,1952-01-19,0.0,28.59000015,15.09000015,21.84000015
385,1952-01-20,0.0,27.69000053,14.27000046,20.980000495
386,1952-01-21,0.0,28.18000031,14.43000031,21.30500031
387,1952-01-22,0.0,28.67000008,14.39999962,21.53499985
388,1952-01-23,0.0,28.38999939,15.55000019,21.96999979
389,1952-01-24,0.0,28.54999924,16.88999939,22.719999315
390,1952-01-25,0.0,27.87000084,17.25,22.56000042
391,1952-01-26,0.0,27.59000015,14.89999962,21.244999885
392,1952-01-27,0.0,27.22999954,14.32999992,20.77999973
393,1952-01-28,0.0,27.46999931,15.21000004,21.339999675
394,1952-01-29,0.0,26.53000069,17.5,22.015000345
395,1952-01-30,0.0,26.95000076,18.12999916,22.539999960000003
396,1952-01-31,0.0,27.93000031,17.67000008,22.800000195000003
397,1952-02-01,0.0,27.73999977,17.06999969,22.40499973
398,1952-02-02,0.0,28.62000084,16.90999985,22.765000344999997
399,1952-02-03,0.0,27.34000015,17.31999969,22.32999992
400,1952-02-04,0.0,28.18000031,16.45000076,22.315000535000003
401,1952-02-05,0.0,30.39999962,17.64999962,24.02499962
402,1952-02-06,0.0,30.76000023,19.0,24.880000115
403,1952-02-07,0.0,30.79000092,19.48999977,25.140000345
404,1952-02-08,0.0,31.04999924,19.87999916,25.4649992
405,1952-02-09,0.0,30.13999939,18.87000084,24.505000115
406,1952-02-10,0.0,30.27000046,18.37000084,24.320000649999997
407,1952-02-11,0.0,31.29999924,17.72999954,24.51499939
408,1952-02-12,0.0,30.12999916,17.39999962,23.76499939
409,1952-02-13,0.0,30.69000053,17.34000015,24.01500034
410,1952-02-14,0.0,31.12999916,18.37000084,24.75
411,1952-02-15,0.0,31.34000015,16.81999969,24.07999992
412,1952-02-16,0.0,30.23999977,16.02000046,23.130000115
413,1952-02-17,0.0,29.82999992,15.65999985,22.744999885
414,1952-02-18,0.0,29.84000015,15.90999985,22.875
415,1952-02-19,0.0,31.26000023,16.87000084,24.065000535
416,1952-02-20,0.0,31.71999931,19.28000069,25.5
417,1952-02-21,0.0,30.80999947,20.79999924,25.804999355
418,1952-02-22,0.0,29.05999947,21.20999908,25.134999275
419,1952-02-23,0.0,28.87000084,21.07999992,24.975000379999997
420,1952-02-24,0.0,30.29000092,20.51000023,25.400000575
421,1952-02-25,0.0,30.30999947,19.90999985,25.10999966
422,1952-02-26,0.0,30.03000069,19.11000061,24.57000065
423,1952-02-27,0.0,30.70000076,16.35000038,23.525000570000003
424,1952-02-28,0.0,31.03000069,16.07999992,23.555000305
425,1952-02-29,0.0,31.32999992,15.82999992,23.57999992
426,1952-03-01,0.0,30.70000076,16.68000031,23.690000535000003
427,1952-03-02,0.0,31.5,20.77000046,26.13500023
428,1952-03-03,0.0,31.15999985,18.59000015,24.875
429,1952-03-04,0.0,32.31000137,18.17000008,25.240000725
430,1952-03-05,0.0,32.61000061,17.44000053,25.02500057
431,1952-03-06,0.0,33.29999924,17.87000084,25.585000039999997
432,1952-03-07,0.0,32.86999893,18.5,25.684999465
433,1952-03-08,0.0,33.34999847,17.06999969,25.209999080000003
434,1952-03-09,0.0,32.99000168,18.57999992,25.7850008
435,1952-03-10,0.0,33.50999832,19.70999908,26.6099987
436,1952-03-11,0.0,33.59999847,19.87999916,26.739998815
437,1952-03-12,0.0,33.81000137,19.92000008,26.865000725
438,1952-03-13,0.0,33.08000183,20.12000084,26.600001335
439,1952-03-14,0.0,32.97999954,20.95999908,26.96999931
440,1952-03-15,0.0,33.20000076,21.03000069,27.115000725
441,1952-03-16,0.0,32.86999893,21.34000015,27.10499954
442,1952-03-17,0.0,32.31000137,20.31999969,26.31500053
